UnitOrigem,Referenciada,CamadaOrigem,CamadaDestino,TipoDependencia,MesmoNamespace
"Dao.Dm","FireDAC.Phys","DAO","Outro","Direta","Sim"
"Dao.Dm","FireDAC.Phys.FB","DAO","Outro","Direta","Sim"
"Dao.Dm","FireDAC.Phys.FBDef","DAO","Outro","Direta","Sim"
"Dao.Dm","FireDAC.VCLUI.Wait","DAO","Outro","Direta","Sim"
"Dao.Dm","FireDAC.Stan.Param","DAO","Outro","Direta","Sim"
"Dao.Dm","FireDAC.DatS","DAO","Outro","Direta","Sim"
"Dao.Dm","FireDAC.DApt.Intf","DAO","Outro","Direta","Sim"
"Dao.Dm","FireDAC.DApt","DAO","Outro","Direta","Sim"
"Dao.Dm","Data.DB","DAO","Outro","Direta","Sim"
"Dao.Dm","FireDAC.Comp.DataSet","DAO","Outro","Direta","Sim"
"Dao.Dm","FireDAC.Comp.Client","DAO","Outro","Direta","Sim"
"Dao.Dm","FireDAC.Phys.IBBase","DAO","Outro","Direta","Sim"
"uModel.Pedido","System.SysUtils","Model","Outro","Direta","Sim"
"uModel.Pedido","System.Generics.Collections","Model","Outro","Direta","Sim"
"uView.CadastroDePedidos","Winapi.Windows","View","Outro","Direta","Sim"
"uView.CadastroDePedidos","Winapi.Messages","View","Outro","Direta","Sim"
"uView.CadastroDePedidos","System.SysUtils","View","Outro","Direta","Sim"
"uView.CadastroDePedidos","System.Variants","View","Outro","Direta","Sim"
"uView.CadastroDePedidos","System.Classes","View","Outro","Direta","Sim"
"uView.CadastroDePedidos","Vcl.Graphics","View","Outro","Direta","Sim"
"uView.CadastroDePedidos","Vcl.Controls","View","Outro","Direta","Sim"
"uView.CadastroDePedidos","Vcl.Forms","View","Outro","Direta","Sim"
"uView.CadastroDePedidos","Vcl.Dialogs","View","Outro","Direta","Sim"
"uView.CadastroDePedidos","Vcl.ComCtrls","View","Outro","Direta","Sim"
"uView.CadastroDePedidos","Data.DB","View","Outro","Direta","Sim"
"uView.CadastroDePedidos","Vcl.StdCtrls","View","Outro","Direta","Sim"
"uView.CadastroDePedidos","Vcl.DBCtrls","View","Outro","Direta","Sim"
"uView.CadastroDePedidos","Vcl.ExtCtrls","View","Outro","Direta","Sim"
"uView.CadastroDePedidos","Vcl.Grids","View","Outro","Direta","Sim"
"uView.CadastroDePedidos","Vcl.DBGrids","View","Outro","Direta","Sim"
"uView.CadastroDePedidos","Dao.Dm","View","DAO","Direta","Sim"
"uView.CadastroDePedidos","uSessao","View","Outro","Direta","Sim"
"uView.CadastroDePedidos","uController.Pedido","View","Controller","Direta","Sim"
"uView.CadastroDePedidos","uModel.Pedido","View","Model","Direta","Sim"
"uView.CadastroDePedidos","FireDAC.Stan.Param","View","Outro","Direta","Sim"
"uView.CadastroDePedidos","FireDAC.Stan.Intf","View","Outro","Direta","Sim"
"uView.CadastroDePedidos","FireDAC.Stan.Option","View","Outro","Direta","Sim"
"uView.CadastroDePedidos","FireDAC.Stan.Error","View","Outro","Direta","Sim"
"uView.CadastroDePedidos","FireDAC.DatS","View","Outro","Direta","Sim"
"uView.CadastroDePedidos","FireDAC.Phys.Intf","View","Outro","Direta","Sim"
"uView.CadastroDePedidos","FireDAC.DApt.Intf","View","Outro","Direta","Sim"
"uView.CadastroDePedidos","FireDAC.Comp.DataSet","View","Outro","Direta","Sim"
"uView.CadastroDePedidos","FireDAC.Comp.Client","View","Outro","Direta","Sim"
"uView.CadastroDeProdutos","Winapi.Windows","View","Outro","Direta","Sim"
"uView.CadastroDeProdutos","Winapi.Messages","View","Outro","Direta","Sim"
"uView.CadastroDeProdutos","System.SysUtils","View","Outro","Direta","Sim"
"uView.CadastroDeProdutos","System.Variants","View","Outro","Direta","Sim"
"uView.CadastroDeProdutos","System.Classes","View","Outro","Direta","Sim"
"uView.CadastroDeProdutos","Vcl.Graphics","View","Outro","Direta","Sim"
"uView.CadastroDeProdutos","Vcl.Controls","View","Outro","Direta","Sim"
"uView.CadastroDeProdutos","Vcl.Forms","View","Outro","Direta","Sim"
"uView.CadastroDeProdutos","Vcl.Dialogs","View","Outro","Direta","Sim"
"uView.Login","Winapi.Windows","View","Outro","Direta","Sim"
"uView.Login","Winapi.Messages","View","Outro","Direta","Sim"
"uView.Login","System.SysUtils","View","Outro","Direta","Sim"
"uView.Login","System.Variants","View","Outro","Direta","Sim"
"uView.Login","System.Classes","View","Outro","Direta","Sim"
"uView.Login","Vcl.Graphics","View","Outro","Direta","Sim"
"uView.Login","Vcl.Controls","View","Outro","Direta","Sim"
"uView.Login","Vcl.Forms","View","Outro","Direta","Sim"
"uView.Login","Vcl.Dialogs","View","Outro","Direta","Sim"
"uView.Login","Vcl.StdCtrls","View","Outro","Direta","Sim"
"uView.Login","Vcl.Imaging.jpeg","View","Outro","Direta","Sim"
"uView.Login","Vcl.ExtCtrls","View","Outro","Direta","Sim"
"uView.Login","Vcl.Mask","View","Outro","Direta","Sim"
"uView.Login","uSessao","View","Outro","Direta","Sim"
"uView.Login","FireDAC.Comp.Client","View","Outro","Direta","Sim"
"uView.Login","Dao.Dm","View","DAO","Direta","Sim"
"uView.Login","System.Hash","View","Outro","Direta","Sim"
"uView.Login","FireDAC.Stan.Param","View","Outro","Direta","Sim"
"uView.Login","// para TFDParam.SetAsString Data.DB","View","Outro","Direta","Sim"
"uView.Login","// para TDataSet.IsEmpty uConstantes","View","Outro","Direta","Sim"
"View.Principal","Winapi.Windows","View","Outro","Direta","Sim"
"View.Principal","Winapi.Messages","View","Outro","Direta","Sim"
"View.Principal","System.SysUtils","View","Outro","Direta","Sim"
"View.Principal","System.Variants","View","Outro","Direta","Sim"
"View.Principal","System.Classes","View","Outro","Direta","Sim"
"View.Principal","Vcl.Graphics","View","Outro","Direta","Sim"
"View.Principal","Vcl.Controls","View","Outro","Direta","Sim"
"View.Principal","Vcl.Forms","View","Outro","Direta","Sim"
"View.Principal","Vcl.Dialogs","View","Outro","Direta","Sim"
"View.Principal","Dao.Dm","View","DAO","Direta","Sim"
"View.Principal","Data.DB","View","Outro","Direta","Sim"
"View.Principal","Vcl.Grids","View","Outro","Direta","Sim"
"View.Principal","Vcl.DBGrids","View","Outro","Direta","Sim"
"View.Principal","Vcl.StdCtrls","View","Outro","Direta","Sim"
"View.Principal","Vcl.ComCtrls","View","Outro","Direta","Sim"
"View.Principal","Vcl.ExtCtrls","View","Outro","Direta","Sim"
"View.Principal","Vcl.Menus","View","Outro","Direta","Sim"
"View.Principal","uView.CadastroDePedidos","View","View","Direta","Sim"
"Unit1","Winapi.Windows","Outro","Outro","Direta","Sim"
"Unit1","Winapi.Messages","Outro","Outro","Direta","Sim"
"Unit1","System.SysUtils","Outro","Outro","Direta","Sim"
"Unit1","System.Variants","Outro","Outro","Direta","Sim"
"Unit1","System.Classes","Outro","Outro","Direta","Sim"
"Unit1","Vcl.Graphics","Outro","Outro","Direta","Sim"
"Unit1","Vcl.Controls","Outro","Outro","Direta","Sim"
"Unit1","Vcl.Forms","Outro","Outro","Direta","Sim"
"Unit1","Vcl.Dialogs","Outro","Outro","Direta","Sim"
"Unit1","Vcl.Grids","Outro","Outro","Direta","Sim"
"Unit1","Vcl.StdCtrls","Outro","Outro","Direta","Sim"
"Unit1","System.JSON","Outro","Outro","Direta","Sim"
"Unit1","System.IOUtils","Outro","Outro","Direta","Sim"
"Unit1","Winapi.Windows","Outro","Outro","Direta","Sim"
"Unit1","Winapi.Messages","Outro","Outro","Direta","Sim"
"Unit1","System.SysUtils","Outro","Outro","Direta","Sim"
"Unit1","System.Variants","Outro","Outro","Direta","Sim"
"Unit1","System.Classes","Outro","Outro","Direta","Sim"
"Unit1","Vcl.Graphics","Outro","Outro","Direta","Sim"
"Unit1","Vcl.Controls","Outro","Outro","Direta","Sim"
"Unit1","Vcl.Forms","Outro","Outro","Direta","Sim"
"Unit1","Vcl.Dialogs","Outro","Outro","Direta","Sim"
"Unit1","Vcl.Grids","Outro","Outro","Direta","Sim"
"Unit1","Vcl.StdCtrls","Outro","Outro","Direta","Sim"
"Unit1","System.JSON","Outro","Outro","Direta","Sim"
"Unit1","System.IOUtils","Outro","Outro","Direta","Sim"
"Unit1","Winapi.Windows","Outro","Outro","Direta","Sim"
"Unit1","Winapi.Messages","Outro","Outro","Direta","Sim"
"Unit1","System.SysUtils","Outro","Outro","Direta","Sim"
"Unit1","System.Variants","Outro","Outro","Direta","Sim"
"Unit1","System.Classes","Outro","Outro","Direta","Sim"
"Unit1","Vcl.Graphics","Outro","Outro","Direta","Sim"
"Unit1","Vcl.Controls","Outro","Outro","Direta","Sim"
"Unit1","Vcl.Forms","Outro","Outro","Direta","Sim"
"Unit1","Vcl.Dialogs","Outro","Outro","Direta","Sim"
"Unit1","Vcl.StdCtrls","Outro","Outro","Direta","Sim"
"Dao.Conexao","System.SysUtils","DAO","Outro","Direta","Sim"
"Dao.Conexao","System.Classes","DAO","Outro","Direta","Sim"
"Dao.Conexao","FireDAC.Stan.Intf","DAO","Outro","Direta","Sim"
"Dao.Conexao","FireDAC.Stan.Option","DAO","Outro","Direta","Sim"
"Dao.Conexao","FireDAC.Stan.Error","DAO","Outro","Direta","Sim"
"Dao.Conexao","FireDAC.UI.Intf","DAO","Outro","Direta","Sim"
"Dao.Conexao","FireDAC.Phys.Intf","DAO","Outro","Direta","Sim"
"Dao.Conexao","FireDAC.Stan.Def","DAO","Outro","Direta","Sim"
"Dao.Conexao","FireDAC.Stan.Pool","DAO","Outro","Direta","Sim"
"Dao.Conexao","FireDAC.Stan.Async","DAO","Outro","Direta","Sim"
"Dao.Conexao","FireDAC.Phys","DAO","Outro","Direta","Sim"
"Dao.Conexao","FireDAC.VCLUI.Wait","DAO","Outro","Direta","Sim"
"Dao.Conexao","Data.DB","DAO","Outro","Direta","Sim"
"Dao.Conexao","FireDAC.Comp.Client","DAO","Outro","Direta","Sim"
"Dao.Conexao","System.IniFiles","DAO","Outro","Direta","Sim"
"Dao.Conexao","FireDAC.Phys.PGDef","DAO","Outro","Direta","Sim"
"Dao.Conexao","FireDAC.Phys.PG","DAO","Outro","Direta","Sim"
"Dao.Conexao","FireDAC.Comp.UI","DAO","Outro","Direta","Sim"
"Dao.Conexao","FireDAC.Phys.MySQLDef","DAO","Outro","Direta","Sim"
"Dao.Conexao","FireDAC.Phys.MySQL","DAO","Outro","Direta","Sim"
"Dao.Conexao","Funcoes.Criptografia","DAO","Outro","Direta","Sim"
"DAO.ConexaoLicencas","System.SysUtils","DAO","Outro","Direta","Sim"
"DAO.ConexaoLicencas","System.Classes","DAO","Outro","Direta","Sim"
"DAO.ConexaoLicencas","FireDAC.Stan.Intf","DAO","Outro","Direta","Sim"
"DAO.ConexaoLicencas","FireDAC.Stan.Option","DAO","Outro","Direta","Sim"
"DAO.ConexaoLicencas","FireDAC.Stan.Error","DAO","Outro","Direta","Sim"
"DAO.ConexaoLicencas","FireDAC.UI.Intf","DAO","Outro","Direta","Sim"
"DAO.ConexaoLicencas","FireDAC.Phys.Intf","DAO","Outro","Direta","Sim"
"DAO.ConexaoLicencas","FireDAC.Stan.Def","DAO","Outro","Direta","Sim"
"DAO.ConexaoLicencas","FireDAC.Stan.Pool","DAO","Outro","Direta","Sim"
"DAO.ConexaoLicencas","FireDAC.Stan.Async","DAO","Outro","Direta","Sim"
"DAO.ConexaoLicencas","FireDAC.Phys","DAO","Outro","Direta","Sim"
"DAO.ConexaoLicencas","FireDAC.VCLUI.Wait","DAO","Outro","Direta","Sim"
"DAO.ConexaoLicencas","Data.DB","DAO","Outro","Direta","Sim"
"DAO.ConexaoLicencas","FireDAC.Comp.Client","DAO","Outro","Direta","Sim"
"DAO.ConexaoLicencas","System.IniFiles","DAO","Outro","Direta","Sim"
"DAO.ConexaoLicencas","FireDAC.Phys.PGDef","DAO","Outro","Direta","Sim"
"DAO.ConexaoLicencas","FireDAC.Phys.PG","DAO","Outro","Direta","Sim"
"DAO.ConexaoLicencas","FireDAC.Comp.UI","DAO","Outro","Direta","Sim"
"DAO.ConexaoLicencas","FireDAC.Phys.MySQLDef","DAO","Outro","Direta","Sim"
"DAO.ConexaoLicencas","FireDAC.Phys.MySQL","DAO","Outro","Direta","Sim"
"DAO.ConexaoLicencas","Funcoes.Criptografia","DAO","Outro","Direta","Sim"
"Dao.Login","System.SysUtils","DAO","Outro","Direta","Sim"
"Dao.Login","System.Classes","DAO","Outro","Direta","Sim"
"Dao.Login","FireDAC.Stan.Intf","DAO","Outro","Direta","Sim"
"Dao.Login","FireDAC.Stan.Option","DAO","Outro","Direta","Sim"
"Dao.Login","FireDAC.Stan.Error","DAO","Outro","Direta","Sim"
"Dao.Login","FireDAC.UI.Intf","DAO","Outro","Direta","Sim"
"Dao.Login","FireDAC.Phys.Intf","DAO","Outro","Direta","Sim"
"Dao.Login","FireDAC.Stan.Def","DAO","Outro","Direta","Sim"
"Dao.Login","FireDAC.Stan.Pool","DAO","Outro","Direta","Sim"
"Dao.Login","FireDAC.Stan.Async","DAO","Outro","Direta","Sim"
"Dao.Login","FireDAC.Phys","DAO","Outro","Direta","Sim"
"Dao.Login","FireDAC.VCLUI.Wait","DAO","Outro","Direta","Sim"
"Dao.Login","Data.DB","DAO","Outro","Direta","Sim"
"Dao.Login","FireDAC.Comp.Client","DAO","Outro","Direta","Sim"
"Dao.Login","System.IniFiles","DAO","Outro","Direta","Sim"
"Dao.Login","FireDAC.Phys.PGDef","DAO","Outro","Direta","Sim"
"Dao.Login","FireDAC.Phys.PG","DAO","Outro","Direta","Sim"
"Dao.Login","FireDAC.Comp.UI","DAO","Outro","Direta","Sim"
"Dao.Login","FireDAC.DApt","DAO","Outro","Direta","Sim"
"Dao.Login","Dao.Conexao","DAO","DAO","Direta","Sim"
"Dao.Login","DAO.ConexaoLicencas","DAO","DAO","Direta","Sim"
"Dao.Login","FireDAC.Phys.MySQLDef","DAO","Outro","Direta","Sim"
"Dao.Login","FireDAC.Phys.MySQL","DAO","Outro","Direta","Sim"
"Dao.Login","Vcl.Forms","DAO","Outro","Direta","Sim"
"Dao.Login","View.Principal","DAO","View","Direta","Sim"
"DM","System.SysUtils","Outro","Outro","Direta","Sim"
"DM","System.Classes","Outro","Outro","Direta","Sim"
"DM","FireDAC.Stan.Intf","Outro","Outro","Direta","Sim"
"DM","FireDAC.Stan.Option","Outro","Outro","Direta","Sim"
"DM","FireDAC.Stan.Error","Outro","Outro","Direta","Sim"
"DM","FireDAC.UI.Intf","Outro","Outro","Direta","Sim"
"DM","FireDAC.Phys.Intf","Outro","Outro","Direta","Sim"
"DM","FireDAC.Stan.Def","Outro","Outro","Direta","Sim"
"DM","FireDAC.Stan.Pool","Outro","Outro","Direta","Sim"
"DM","FireDAC.Stan.Async","Outro","Outro","Direta","Sim"
"DM","FireDAC.Phys","Outro","Outro","Direta","Sim"
"DM","FireDAC.Phys.MySQL","Outro","Outro","Direta","Sim"
"DM","FireDAC.Phys.MySQLDef","Outro","Outro","Direta","Sim"
"DM","FireDAC.VCLUI.Wait","Outro","Outro","Direta","Sim"
"DM","FireDAC.Comp.UI","Outro","Outro","Direta","Sim"
"DM","Data.DB","Outro","Outro","Direta","Sim"
"DM","FireDAC.Comp.Client","Outro","Outro","Direta","Sim"
"UDisplay","Winapi.Windows","Outro","Outro","Direta","Sim"
"UDisplay","Winapi.Messages","Outro","Outro","Direta","Sim"
"UDisplay","System.SysUtils","Outro","Outro","Direta","Sim"
"UDisplay","System.Variants","Outro","Outro","Direta","Sim"
"UDisplay","System.Classes","Outro","Outro","Direta","Sim"
"UDisplay","Vcl.Graphics","Outro","Outro","Direta","Sim"
"UDisplay","Vcl.Controls","Outro","Outro","Direta","Sim"
"UDisplay","Vcl.Forms","Outro","Outro","Direta","Sim"
"UDisplay","Vcl.Dialogs","Outro","Outro","Direta","Sim"
"UDisplay","RzBorder","Outro","Outro","Direta","Sim"
"View.Principal","Winapi.Windows","View","Outro","Direta","Sim"
"View.Principal","Winapi.Messages","View","Outro","Direta","Sim"
"View.Principal","System.SysUtils","View","Outro","Direta","Sim"
"View.Principal","System.Variants","View","Outro","Direta","Sim"
"View.Principal","System.Classes","View","Outro","Direta","Sim"
"View.Principal","Vcl.Graphics","View","Outro","Direta","Sim"
"View.Principal","Vcl.Controls","View","Outro","Direta","Sim"
"View.Principal","Vcl.Forms","View","Outro","Direta","Sim"
"View.Principal","Vcl.Dialogs","View","Outro","Direta","Sim"
"View.Principal","Vcl.StdCtrls","View","Outro","Direta","Sim"
"View.Principal","Vcl.ComCtrls","View","Outro","Direta","Sim"
"View.Principal","Vcl.ExtCtrls","View","Outro","Direta","Sim"
"View.Principal","Funcoes.Criptografia","View","Outro","Direta","Sim"
"View.Principal","inifiles","View","Outro","Direta","Sim"
"uTraducaoDev","Windows","Outro","Outro","Direta","Sim"
"uTraducaoDev","Messages","Outro","Outro","Direta","Sim"
"uTraducaoDev","SysUtils","Outro","Outro","Direta","Sim"
"uTraducaoDev","Variants","Outro","Outro","Direta","Sim"
"uTraducaoDev","Classes","Outro","Outro","Direta","Sim"
"uTraducaoDev","Graphics","Outro","Outro","Direta","Sim"
"uTraducaoDev","Controls","Outro","Outro","Direta","Sim"
"uTraducaoDev","Forms","Outro","Outro","Direta","Sim"
"uTraducaoDev","Dialogs","Outro","Outro","Direta","Sim"
"uTraducaoDev","cxGraphics","Outro","Outro","Direta","Sim"
"uTraducaoDev","cxControls","Outro","Outro","Direta","Sim"
"uTraducaoDev","cxLookAndFeels","Outro","Outro","Direta","Sim"
"uTraducaoDev","cxLookAndFeelPainters","Outro","Outro","Direta","Sim"
"uTraducaoDev","cxStyles","Outro","Outro","Direta","Sim"
"uTraducaoDev","dxSkinsCore","Outro","Outro","Direta","Sim"
"uTraducaoDev","dxSkinBlack","Outro","Outro","Direta","Sim"
"uTraducaoDev","dxSkinBlue","Outro","Outro","Direta","Sim"
"uTraducaoDev","dxSkinCaramel","Outro","Outro","Direta","Sim"
"uTraducaoDev","dxSkinCoffee","Outro","Outro","Direta","Sim"
"uTraducaoDev","dxSkinDarkRoom","Outro","Outro","Direta","Sim"
"uTraducaoDev","dxSkinDarkSide","Outro","Outro","Direta","Sim"
"uTraducaoDev","dxSkinFoggy","Outro","Outro","Direta","Sim"
"uTraducaoDev","dxSkinGlassOceans","Outro","Outro","Direta","Sim"
"uTraducaoDev","dxSkiniMaginary","Outro","Outro","Direta","Sim"
"uTraducaoDev","dxSkinLilian","Outro","Outro","Direta","Sim"
"uTraducaoDev","dxSkinLiquidSky","Outro","Outro","Direta","Sim"
"uTraducaoDev","dxSkinLondonLiquidSky","Outro","Outro","Direta","Sim"
"uTraducaoDev","dxSkinMcSkin","Outro","Outro","Direta","Sim"
"uTraducaoDev","dxSkinMoneyTwins","Outro","Outro","Direta","Sim"
"uTraducaoDev","dxSkinOffice2007Black","Outro","Outro","Direta","Sim"
"uTraducaoDev","dxSkinOffice2007Blue","Outro","Outro","Direta","Sim"
"uTraducaoDev","dxSkinOffice2007Green","Outro","Outro","Direta","Sim"
"uTraducaoDev","dxSkinOffice2007Pink","Outro","Outro","Direta","Sim"
"uTraducaoDev","dxSkinOffice2007Silver","Outro","Outro","Direta","Sim"
"uTraducaoDev","dxSkinPumpkin","Outro","Outro","Direta","Sim"
"uTraducaoDev","dxSkinSeven","Outro","Outro","Direta","Sim"
"uTraducaoDev","dxSkinSharp","Outro","Outro","Direta","Sim"
"uTraducaoDev","dxSkinSilver","Outro","Outro","Direta","Sim"
"uTraducaoDev","dxSkinSpringTime","Outro","Outro","Direta","Sim"
"uTraducaoDev","dxSkinStardust","Outro","Outro","Direta","Sim"
"uTraducaoDev","dxSkinSummer2008","Outro","Outro","Direta","Sim"
"uTraducaoDev","dxSkinsDefaultPainters","Outro","Outro","Direta","Sim"
"uTraducaoDev","dxSkinValentine","Outro","Outro","Direta","Sim"
"uTraducaoDev","dxSkinXmas2008Blue","Outro","Outro","Direta","Sim"
"uTraducaoDev","dxSkinscxPCPainter","Outro","Outro","Direta","Sim"
"uTraducaoDev","cxCustomData","Outro","Outro","Direta","Sim"
"uTraducaoDev","cxFilter","Outro","Outro","Direta","Sim"
"uTraducaoDev","cxData","Outro","Outro","Direta","Sim"
"uTraducaoDev","cxDataStorage","Outro","Outro","Direta","Sim"
"uTraducaoDev","cxEdit","Outro","Outro","Direta","Sim"
"uTraducaoDev","DB","Outro","Outro","Direta","Sim"
"uTraducaoDev","cxDBData","Outro","Outro","Direta","Sim"
"uTraducaoDev","cxGridLevel","Outro","Outro","Direta","Sim"
"uTraducaoDev","cxClasses","Outro","Outro","Direta","Sim"
"uTraducaoDev","cxGridCustomView","Outro","View","Direta","Sim"
"uTraducaoDev","cxGridCustomTableView","Outro","View","Direta","Sim"
"uTraducaoDev","cxGridTableView","Outro","View","Direta","Sim"
"uTraducaoDev","cxGridDBTableView","Outro","View","Direta","Sim"
"uTraducaoDev","cxGrid","Outro","Outro","Direta","Sim"
"uTraducaoDev","cxLocalization","Outro","Outro","Direta","Sim"
"Exception","System.SysUtils","Outro","Outro","Direta","Sim"
"Funcoes.CNPJCPF","System.Classes","Outro","Outro","Direta","Sim"
"Funcoes.CNPJCPF","System.SysUtils","Outro","Outro","Direta","Sim"
"Funcoes.Criptografia","Inifiles","Outro","Outro","Direta","Sim"
"Funcoes.Criptografia","System.Classes","Outro","Outro","Direta","Sim"
"Funcoes.Criptografia","System.SysUtils","Outro","Outro","Direta","Sim"
"Funcoes.Criptografia","System.Hash","Outro","Outro","Direta","Sim"
"Funcoes.Criptografia","System.NetEncoding","Outro","Outro","Direta","Sim"
"Funcoes.EnviarEmail","System.SysUtils","Outro","Outro","Direta","Sim"
"Funcoes.EnviarEmail","System.Classes","Outro","Outro","Direta","Sim"
"Funcoes.EnviarEmail","FireDAC.Stan.Util","Outro","Outro","Direta","Sim"
"Funcoes.EnviarEmail","FireDAC.Stan.Param","Outro","Outro","Direta","Sim"
"Funcoes.EnviarEmail","FireDAC.Stan.Intf","Outro","Outro","Direta","Sim"
"Funcoes.EnviarEmail","FireDAC.Stan.Option","Outro","Outro","Direta","Sim"
"Funcoes.EnviarEmail","FireDAC.Stan.Error","Outro","Outro","Direta","Sim"
"Funcoes.EnviarEmail","FireDAC.UI.Intf","Outro","Outro","Direta","Sim"
"Funcoes.EnviarEmail","FireDAC.Phys.Intf","Outro","Outro","Direta","Sim"
"Funcoes.EnviarEmail","FireDAC.Stan.Def","Outro","Outro","Direta","Sim"
"Funcoes.EnviarEmail","FireDAC.Stan.Pool","Outro","Outro","Direta","Sim"
"Funcoes.EnviarEmail","FireDAC.Stan.Async","Outro","Outro","Direta","Sim"
"Funcoes.EnviarEmail","FireDAC.Phys","Outro","Outro","Direta","Sim"
"Funcoes.EnviarEmail","FireDAC.VCLUI.Wait","Outro","Outro","Direta","Sim"
"Funcoes.EnviarEmail","FireDAC.Comp.Client","Outro","Outro","Direta","Sim"
